i,j
8061,30044
9844,30044
14860,30044
15481,30044
15959,30044
17931,30044
18262,30044
23607,30044
32079,30044
9121,30045
10061,30045
10394,30045
963,30046
1472,30046
1559,30046
2133,30046
4755,30046
5598,30046
6375,30046
8104,30046
8379,30046
9315,30046
10067,30046
10640,30046
11450,30046
12922,30046
13416,30046
14813,30046
15395,30046
17181,30046
19386,30046
23053,30046
25481,30046
28559,30046
29276,30046
29397,30046
2260,30047
10766,30047
24598,30047
30516,30047
30605,30047
31792,30047
492,30048
648,30048
756,30048
3267,30048
5983,30048
9207,30048
11592,30048
12616,30048
12841,30048
13387,30048
14419,30048
20968,30048
21162,30048
21249,30048
23333,30048
25390,30048
27879,30048
30625,30048
30896,30048
10883,30049
14774,30049
15966,30049
19712,30049
25682,30049
31289,30049
31316,30049
31828,30049
3655,30050
13685,30051
22806,30051
27098,30051
2668,30052
6019,30052
10004,30052
11141,30052
12749,30052
16910,30052
27680,30052
1453,30053
1891,30053
2141,30053
3070,30053
3097,30053
3119,30053
3205,30053
3412,30053
3598,30053
4033,30053
4764,30053
5296,30053
5317,30053
5445,30053
5475,30053
8278,30053
8567,30053
8610,30053
8906,30053
9126,30053
11263,30053
11338,30053
11347,30053
12347,30053
12972,30053
13087,30053
13691,30053
14939,30053
16315,30053
16391,30053
16448,30053
17077,30053
17252,30053
17569,30053
18764,30053
19219,30053
19283,30053
19985,30053
20649,30053
22213,30053
22219,30053
22592,30053
23253,30053
23706,30053
23856,30053
24446,30053
25503,30053
26464,30053
26759,30053
26981,30053
27576,30053
27687,30053
28163,30053
29554,30053
29688,30053
29867,30053
21409,30054
25933,30054
2517,30055
2668,30055
6064,30055
3125,30056
8778,30056
10645,30056
12337,30056
12625,30056
16624,30056
281,30057
382,30057
611,30057
615,30057
922,30057
1377,30057
1573,30057
1918,30057
2084,30057
2529,30057
2831,30057
2880,30057
3336,30057
4058,30057
4714,30057
5139,30057
5306,30057
5527,30057
5545,30057
5736,30057
7112,30057
7837,30057
9141,30057
9643,30057
9930,30057
10375,30057
10521,30057
11572,30057
11610,30057
11951,30057
12136,30057
12250,30057
12460,30057
12462,30057
13170,30057
13374,30057
13528,30057
13658,30057
14238,30057
14295,30057
15716,30057
16003,30057
16086,30057
16123,30057
16404,30057
17651,30057
17869,30057
18250,30057
18981,30057
19373,30057
19635,30057
19734,30057
19991,30057
20373,30057
20469,30057
21089,30057
22559,30057
22627,30057
22845,30057
23144,30057
24660,30057
25004,30057
25351,30057
25622,30057
25980,30057
25986,30057
26462,30057
26651,30057
26778,30057
28165,30057
29393,30057
29679,30057
31642,30057
962,30058
1301,30058
1427,30058
2338,30058
2463,30058
4095,30058
4380,30058
4392,30058
5721,30058
5830,30058
6115,30058
7219,30058
7443,30058
9174,30058
9453,30058
10648,30058
10672,30058
10770,30058
11538,30058
14119,30058
16541,30058
18665,30058
19299,30058
20274,30058
22001,30058
22771,30058
22922,30058
24457,30058
24899,30058
27400,30058
27487,30058
28213,30058
28310,30058
28725,30058
28758,30058
29869,30058
4187,30059
12119,30059
12407,30059
12702,30059
15792,30059
16665,30059
19019,30059
23521,30059
24144,30059
30267,30059
32063,30059
311,30060
867,30060
3250,30060
3948,30060
4288,30060
4928,30060
5420,30060
6841,30060
8046,30060
9594,30060
11564,30060
11938,30060
12227,30060
13126,30060
15071,30060
15131,30060
15151,30060
16707,30060
18576,30060
19266,30060
20024,30060
20025,30060
20116,30060
20954,30060
21460,30060
23561,30060
24565,30060
25262,30060
25748,30060
27040,30060
27985,30060
28054,30060
31350,30060
32094,30060
122,30061
1408,30061
3125,30061
4635,30061
5034,30061
8134,30061
10261,30061
13262,30061
13335,30061
14057,30061
19034,30061
20076,30061
20249,30061
20815,30061
22395,30061
23388,30061
23416,30061
27743,30061
28506,30061
28814,30061
31067,30061
492,30062
2260,30062
2616,30062
3099,30062
4119,30062
8104,30062
9497,30062
11592,30062
14419,30062
20549,30062
25390,30062
25561,30062
26483,30062
27098,30062
31715,30062
470,30063
493,30063
1092,30063
1129,30063
1145,30063
1492,30063
1542,30063
1746,30063
2101,30063
2305,30063
3363,30063
4141,30063
5810,30063
5925,30063
6216,30063
6430,30063
6826,30063
7325,30063
8072,30063
8375,30063
8410,30063
8624,30063
8709,30063
8889,30063
9190,30063
9238,30063
10170,30063
10341,30063
10523,30063
10780,30063
10785,30063
11304,30063
11446,30063
12015,30063
12074,30063
12350,30063
12527,30063
12900,30063
13138,30063
13594,30063
13649,30063
13707,30063
13815,30063
13845,30063
14068,30063
15481,30063
15602,30063
15754,30063
15802,30063
16534,30063
16885,30063
16952,30063
17298,30063
18286,30063
18714,30063
18756,30063
18933,30063
18942,30063
18962,30063
19052,30063
19079,30063
19491,30063
19838,30063
20164,30063
20736,30063
21091,30063
21202,30063
21271,30063
21525,30063
21577,30063
22016,30063
22172,30063
22906,30063
23406,30063
23521,30063
23607,30063
23746,30063
24194,30063
24571,30063
24694,30063
24777,30063
24929,30063
24986,30063
25145,30063
25291,30063
25432,30063
25526,30063
25542,30063
26415,30063
26491,30063
26761,30063
26811,30063
27107,30063
27231,30063
27698,30063
28011,30063
28150,30063
28203,30063
28498,30063
28534,30063
29302,30063
29625,30063
30074,30063
30612,30063
30752,30063
30760,30063
30799,30063
30911,30063
31130,30063
31182,30063
31226,30063
31436,30063
32047,30063
32267,30063
32356,30063
492,30064
963,30064
975,30064
1977,30064
3125,30064
4905,30064
5536,30064
6257,30064
6974,30064
8042,30064
8778,30064
8857,30064
12625,30064
14419,30064
16619,30064
18248,30064
22049,30064
22675,30064
23358,30064
25180,30064
25370,30064
25390,30064
25773,30064
29703,30064
29992,30064
30424,30064
12749,30065
25701,30065
18389,30066
19889,30066
492,30067
8692,30067
10766,30067
12025,30067
12625,30067
13262,30067
14419,30067
17923,30067
20889,30067
21249,30067
573,30068
662,30068
742,30068
774,30068
1328,30068
2911,30068
5387,30068
6197,30068
6796,30068
8488,30068
8541,30068
8844,30068
10514,30068
11074,30068
11322,30068
11636,30068
12497,30068
12761,30068
13126,30068
17573,30068
18359,30068
19215,30068
19585,30068
19980,30068
22827,30068
26452,30068
27373,30068
30000,30068
31346,30068
43,30069
1510,30069
1653,30069
2141,30069
2872,30069
2981,30069
3372,30069
4033,30069
5028,30069
5162,30069
5291,30069
5448,30069
5700,30069
6301,30069
7388,30069
7712,30069
8050,30069
8068,30069
8073,30069
8278,30069
8309,30069
8420,30069
8906,30069
9044,30069
9550,30069
10213,30069
11061,30069
11287,30069
11338,30069
12075,30069
12347,30069
13383,30069
13508,30069
13879,30069
14067,30069
15381,30069
15465,30069
15785,30069
19219,30069
19985,30069
20161,30069
20230,30069
20322,30069
21808,30069
22592,30069
22593,30069
23382,30069
24579,30069
24783,30069
26813,30069
26929,30069
27107,30069
28271,30069
29232,30069
29420,30069
29554,30069
29605,30069
573,30070
662,30070
1708,30070
1709,30070
3580,30070
5286,30070
5789,30070
6725,30070
7255,30070
7715,30070
8389,30070
10985,30070
11230,30070
11564,30070
12381,30070
14816,30070
15486,30070
18733,30070
19265,30070
19266,30070
21434,30070
23561,30070
26492,30070
28608,30070
28986,30070
30038,30070
30197,30070
30203,30070
30218,30070
30301,30070
30412,30070
30492,30070
30523,30070
30585,30070
30862,30070
31338,30070
32118,30070
32120,30070
32215,30070
32338,30070
29,30071
1043,30071
1281,30071
1456,30071
1667,30071
1886,30071
1896,30071
2996,30071
3294,30071
3296,30071
3412,30071
4688,30071
4695,30071
5881,30071
7569,30071
7617,30071
7752,30071
8068,30071
8567,30071
9180,30071
9623,30071
11502,30071
11660,30071
11735,30071
11931,30071
12048,30071
12050,30071
12109,30071
12234,30071
12826,30071
13015,30071
13174,30071
13246,30071
13310,30071
13335,30071
15729,30071
15730,30071
15800,30071
16315,30071
16734,30071
16741,30071
17038,30071
17649,30071
18591,30071
18940,30071
19171,30071
19283,30071
19504,30071
19566,30071
19646,30071
20354,30071
21195,30071
21338,30071
21478,30071
22019,30071
22546,30071
23213,30071
23657,30071
23874,30071
24046,30071
24278,30071
24783,30071
25108,30071
25608,30071
25699,30071
26291,30071
28329,30071
29112,30071
29166,30071
29268,30071
30524,30071
31273,30071
31678,30071
1158,30072
1441,30072
2040,30072
2518,30072
3159,30072
3661,30072
3907,30072
4079,30072
4644,30072
8104,30072
8764,30072
9787,30072
11030,30072
11482,30072
11825,30072
13685,30072
13791,30072
15913,30072
16990,30072
19072,30072
19321,30072
21696,30072
24491,30072
28958,30072
29992,30072
31648,30072
613,30073
22879,30073
333,30074
364,30074
470,30074
526,30074
897,30074
1065,30074
1205,30074
1492,30074
1625,30074
2707,30074
3247,30074
4022,30074
4410,30074
4456,30074
5335,30074
5532,30074
6367,30074
6523,30074
7800,30074
9238,30074
9595,30074
14468,30074
14500,30074
14689,30074
14736,30074
14860,30074
14961,30074
16885,30074
18241,30074
19052,30074
20527,30074
20908,30074
21091,30074
21577,30074
22216,30074
23696,30074
23877,30074
24721,30074
24929,30074
25145,30074
25448,30074
27178,30074
27758,30074
28193,30074
29337,30074
29931,30074
30063,30074
6138,30075
11916,30075
14225,30075
662,30076
1709,30076
1710,30076
3580,30076
5286,30076
6073,30076
7255,30076
8389,30076
8488,30076
10169,30076
11081,30076
13849,30076
15218,30076
16569,30076
17020,30076
18733,30076
19585,30076
20973,30076
22678,30076
23561,30076
24596,30076
26197,30076
26256,30076
27840,30076
28608,30076
30038,30076
30083,30076
30143,30076
30213,30076
30218,30076
30287,30076
30314,30076
30492,30076
30858,30076
30900,30076
31059,30076
31086,30076
31163,30076
31423,30076
31644,30076
31668,30076
31960,30076
32118,30076
32229,30076
32338,30076
32342,30076
351,30077
1321,30077
1925,30077
2735,30077
3412,30077
3747,30077
5730,30077
6818,30077
13919,30077
15785,30077
16009,30077
16391,30077
16570,30077
17368,30077
18872,30077
20416,30077
24014,30077
26997,30077
29647,30077
31641,30077
224,30078
1546,30078
1877,30078
1922,30078
1940,30078
3359,30078
5482,30078
5847,30078
6714,30078
8280,30078
14507,30078
16788,30078
17488,30078
18449,30078
20175,30078
20719,30078
21092,30078
22519,30078
22865,30078
24584,30078
27168,30078
27194,30078
27796,30078
28020,30078
29185,30078
31978,30078
703,30079
968,30079
1957,30079
4769,30079
8379,30079
10766,30079
16525,30079
16731,30079
17181,30079
18494,30079
20691,30079
20982,30079
23069,30079
27261,30079
27903,30079
28895,30079
3119,30080
5111,30080
5475,30080
11029,30080
12308,30080
27576,30080
27687,30080
31678,30080
10534,30081
16234,30081
16346,30081
39,30082
1472,30082
2260,30082
2367,30082
3099,30082
3125,30082
4575,30082
4933,30082
5098,30082
5229,30082
5536,30082
6169,30082
8104,30082
8253,30082
8409,30082
8659,30082
9300,30082
10640,30082
11482,30082
12841,30082
14000,30082
14090,30082
14341,30082
16853,30082
17114,30082
18282,30082
18769,30082
19294,30082
19565,30082
20549,30082
21370,30082
22824,30082
26483,30082
26569,30082
29576,30082
29992,30082
30525,30082
30934,30082
31034,30082
31914,30082
311,30083
926,30083
1046,30083
1710,30083
1718,30083
1824,30083
2204,30083
3922,30083
4170,30083
4841,30083
5187,30083
5286,30083
5769,30083
6142,30083
6197,30083
6739,30083
6821,30083
6841,30083
7255,30083
7287,30083
7892,30083
8488,30083
8580,30083
8640,30083
9010,30083
9482,30083
10154,30083
10293,30083
10383,30083
11322,30083
11373,30083
11870,30083
12497,30083
12708,30083
12761,30083
12788,30083
13375,30083
13585,30083
13849,30083
14209,30083
14686,30083
14706,30083
14863,30083
15218,30083
15555,30083
16069,30083
17020,30083
17266,30083
17986,30083
18432,30083
18576,30083
18733,30083
18988,30083
19577,30083
19585,30083
19792,30083
20944,30083
20973,30083
21340,30083
23754,30083
26066,30083
26197,30083
27848,30083
28540,30083
29432,30083
29479,30083
30076,30083
30314,30083
31423,30083
31548,30083
32335,30083
676,30084
2794,30084
4602,30084
9125,30084
9346,30084
9366,30084
12013,30084
18824,30084
19647,30084
24387,30084
27521,30084
28155,30084
31294,30084
2657,30085
5727,30085
6052,30085
7690,30085
11275,30085
11352,30085
11780,30085
15212,30085
18800,30085
23397,30085
23820,30085
28566,30085
28702,30085
662,30086
7636,30086
7837,30086
8104,30086
9965,30086
11073,30086
11592,30086
12749,30086
15966,30086
17484,30086
18282,30086
19283,30086
24571,30086
24766,30086
26411,30086
31851,30086
32325,30086
22368,30087
629,30088
1638,30088
5713,30088
11590,30088
12515,30088
14749,30088
21621,30088
22294,30088
25084,30088
27104,30088
905,30089
4456,30089
8709,30089
17138,30089
24161,30089
31252,30089
31836,30089
32027,30089
8834,30090
16606,30090
18438,30090
24324,30090
32207,30090
1049,30091
2570,30091
3226,30091
3974,30091
5074,30091
6019,30091
6905,30091
8433,30091
8849,30091
10185,30091
10816,30091
11099,30091
11364,30091
12749,30091
14560,30091
17851,30091
17903,30091
18393,30091
19836,30091
20734,30091
21516,30091
22642,30091
23176,30091
24213,30091
24430,30091
25635,30091
26009,30091
26416,30091
26648,30091
27124,30091
30666,30091
31195,30091
31633,30091
1725,30092
8104,30092
10416,30092
14007,30092
16522,30092
17787,30092
22054,30092
24238,30092
27485,30092
28859,30092
1330,30093
4456,30093
6452,30093
7618,30093
12262,30093
16363,30093
18621,30093
18962,30093
19181,30093
20693,30093
21484,30093
25143,30093
25921,30093
28752,30093
29043,30093
29130,30093
29859,30093
29924,30093
30466,30093
4342,30094
11174,30094
27715,30094
104,30095
1025,30095
3051,30095
4594,30095
4659,30095
6023,30095
6099,30095
6670,30095
6811,30095
7163,30095
7750,30095
8695,30095
8809,30095
9256,30095
10616,30095
12221,30095
12324,30095
12730,30095
14356,30095
15026,30095
15204,30095
15603,30095
16345,30095
17784,30095
18749,30095
18925,30095
19418,30095
19630,30095
20223,30095
20315,30095
20617,30095
20884,30095
21297,30095
21367,30095
23522,30095
23682,30095
24013,30095
24467,30095
24772,30095
25409,30095
25414,30095
25687,30095
25760,30095
26666,30095
27162,30095
27793,30095
28153,30095
28365,30095
29656,30095
29965,30095
30455,30095
30757,30095
31123,30095
31220,30095
31554,30095
333,30096
1835,30096
4456,30096
7299,30096
7618,30096
8336,30096
9071,30096
10470,30096
10863,30096
12262,30096
13482,30096
16037,30096
17042,30096
17811,30096
20946,30096
24376,30096
27930,30096
28425,30096
29130,30096
569,30097
6433,30097
6670,30097
8695,30097
9699,30097
24477,30097
24945,30097
769,30098
4949,30098
8259,30098
8923,30098
8998,30098
16950,30098
17536,30098
19010,30098
20331,30098
23100,30098
25829,30098
28917,30098
1109,30099
3964,30099
12831,30099
14735,30099
15445,30099
16795,30099
16975,30099
20242,30099
21983,30099
25409,30099
26296,30099
26666,30099
27248,30099
29437,30099
15899,30100
22879,30100
1172,30101
3001,30101
7248,30101
7418,30101
8901,30101
15586,30101
16861,30101
18348,30101
19162,30101
25424,30101
26961,30101
31287,30101
20884,30102
2218,30103
15485,30103
9556,30104
13783,30104
15966,30104
6019,30105
11141,30105
11784,30105
17851,30105
3125,30106
8104,30106
13928,30106
16020,30106
18282,30106
659,30107
1330,30107
1689,30107
1801,30107
2213,30107
3395,30107
3567,30107
3785,30107
5347,30107
7334,30107
10581,30107
11622,30107
14447,30107
17695,30107
18550,30107
18942,30107
20693,30107
24431,30107
24506,30107
25143,30107
27456,30107
29130,30107
8263,30108
12517,30108
14016,30108
14650,30108
15723,30108
16081,30108
16846,30108
18124,30108
22532,30108
22689,30108
27387,30108
28282,30108
16357,30109
20276,30109
29958,30109
2016,30110
2668,30110
5043,30110
6553,30110
9930,30110
12874,30110
17851,30110
31205,30110
611,30111
9643,30111
14238,30111
21297,30111
24660,30111
2242,30112
3125,30112
4933,30112
9309,30112
16511,30112
22824,30112
215,30113
390,30113
703,30113
704,30113
1610,30113
1687,30113
2150,30113
2260,30113
2556,30113
4350,30113
4977,30113
5264,30113
7684,30113
8104,30113
11332,30113
11592,30113
14061,30113
14419,30113
14775,30113
18282,30113
20173,30113
20272,30113
20646,30113
20889,30113
20910,30113
23419,30113
24360,30113
28859,30113
29357,30113
3899,30114
4494,30114
5111,30114
5475,30114
6301,30114
7636,30114
8651,30114
13335,30114
15684,30114
16315,30114
19283,30114
20760,30114
22133,30114
22879,30114
24567,30114
25997,30114
26183,30114
27373,30114
28329,30114
29416,30114
8907,30115
18933,30115
24694,30115
27698,30115
10073,30116
22172,30116
30555,30116
31476,30116
31724,30116
31831,30116
32252,30116
2260,30117
5034,30117
6248,30117
24441,30117
549,30118
6251,30118
6905,30118
7327,30118
8745,30118
11694,30118
12418,30118
14056,30118
16280,30118
18333,30118
21217,30118
21928,30118
25593,30118
7017,30119
7825,30119
13053,30119
14865,30119
15973,30119
17436,30119
21615,30119
23034,30119
26613,30119
26827,30119
26928,30119
29405,30119
2471,30120
6214,30120
6500,30120
8355,30120
8394,30120
8433,30120
12789,30120
14560,30120
14937,30120
16415,30120
17096,30120
17851,30120
18884,30120
20987,30120
21767,30120
24016,30120
25395,30120
25701,30120
26126,30120
26552,30120
31035,30120
31387,30120
31693,30120
3436,30121
4113,30121
8192,30121
11905,30121
13440,30121
14527,30121
19614,30121
26622,30121
27373,30121
29615,30121
32112,30121
492,30122
1818,30122
2176,30122
3099,30122
3212,30122
5834,30122
6974,30122
7717,30122
7941,30122
8104,30122
9020,30122
9168,30122
10766,30122
11413,30122
12841,30122
12854,30122
17060,30122
18769,30122
18884,30122
19565,30122
19802,30122
19868,30122
20549,30122
21162,30122
24598,30122
25390,30122
27098,30122
27261,30122
29397,30122
31813,30122
445,30123
3974,30123
5074,30123
10968,30123
12749,30123
14937,30123
17851,30123
18047,30123
20739,30123
25635,30123
25701,30123
2554,30124
4378,30124
5834,30124
9345,30124
29221,30124
29600,30124
608,30125
767,30125
3354,30125
4350,30125
6448,30125
8692,30125
11620,30125
13685,30125
14775,30125
17836,30125
20844,30125
22455,30125
25667,30125
28113,30125
29237,30125
1480,30126
4212,30126
4918,30126
9570,30126
10979,30126
24446,30126
1638,30127
3294,30127
5111,30127
5235,30127
7569,30127
7636,30127
8951,30127
9389,30127
12048,30127
13246,30127
14178,30127
16517,30127
19573,30127
21702,30127
