user,lang,langnum
29633,RU,16
29634,FR,6
29635,DE,3
29636,ES,4
29637,JA,9
29638,ZH,20
29639,TR,19
29640,DE,3
29641,RU,16
29642,ES,4
29643,TR,19
29644,DE,3
29645,FI,5
29646,ZH,20
29647,FR,6
29648,OTHER,13
29649,ES,4
29650,JA,9
29651,DE,3
29652,DE,3
29653,FR,6
29654,FR,6
29655,PT,15
29656,NL,11
29657,FR,6
29658,DE,3
29659,DE,3
29660,IT,8
29661,TH,18
29662,ES,4
29663,FI,5
29664,RU,16
29665,DE,3
29666,FR,6
29667,PT,15
29668,RU,16
29669,SV,17
29670,DE,3
29671,DE,3
29672,HU,7
29673,DE,3
29674,ES,4
29675,ES,4
29676,PT,15
29677,PT,15
29678,PT,15
29679,CS,1
29680,PT,15
29681,FR,6
29682,FR,6
29683,FR,6
29684,DE,3
29685,TR,19
29686,ZH,20
29687,OTHER,13
29688,FR,6
29689,DE,3
29690,IT,8
29691,DE,3
29692,IT,8
29693,RU,16
29694,FR,6
29695,FR,6
29696,DA,2
29697,FR,6
29698,ZH,20
29699,ZH,20
29700,DE,3
29701,DE,3
29702,ZH,20
29703,DE,3
29704,ZH,20
29705,ZH,20
29706,FR,6
29707,FR,6
29708,SV,17
29709,SV,17
29710,RU,16
29711,ES,4
29712,RU,16
29713,ZH,20
29714,RU,16
29715,PT,15
29716,FR,6
29717,RU,16
29718,ZH,20
29719,JA,9
29720,ZH,20
29721,RU,16
29722,DE,3
29723,SV,17
29724,ES,4
29725,DE,3
29726,ES,4
29727,FR,6
29728,DE,3
29729,DE,3
29730,RU,16
29731,JA,9
29732,FR,6
29733,DE,3
29734,DE,3
29735,DE,3
29736,ES,4
29737,RU,16
29738,KO,10
29739,DE,3
29740,DE,3
29741,DE,3
29742,ZH,20
29743,FR,6
29744,FR,6
29745,ZH,20
29746,ES,4
29747,SV,17
29748,DE,3
29749,ES,4
29750,KO,10
29751,ES,4
29752,PT,15
29753,FI,5
29754,NL,11
29755,ZH,20
29756,FR,6
29757,FR,6
29758,ES,4
29759,CS,1
29760,ZH,20
29761,DE,3
29762,RU,16
29763,ES,4
29764,DE,3
29765,PL,14
29766,RU,16
29767,DE,3
29768,DE,3
29769,FR,6
29770,SV,17
29771,RU,16
29772,PL,14
29773,RU,16
29774,FR,6
29775,DE,3
29776,ES,4
29777,TR,19
29778,FR,6
29779,CS,1
29780,FR,6
29781,RU,16
29782,RU,16
29783,FR,6
29784,ES,4
29785,RU,16
29786,KO,10
29787,RU,16
29788,RU,16
29789,IT,8
29790,ZH,20
29791,RU,16
29792,DE,3
29793,FR,6
29794,ES,4
29795,IT,8
29796,DE,3
29797,ES,4
29798,JA,9
29799,RU,16
29800,RU,16
29801,RU,16
29802,RU,16
29803,TH,18
29804,KO,10
29805,FR,6
29806,ZH,20
29807,FR,6
29808,DE,3
29809,JA,9
29810,FR,6
29811,PT,15
29812,RU,16
29813,DE,3
29814,FR,6
29815,DE,3
29816,DE,3
29817,RU,16
29818,RU,16
29819,FR,6
29820,DE,3
29821,ZH,20
29822,DE,3
29823,ES,4
29824,KO,10
29825,FR,6
29826,FR,6
29827,RU,16
29828,NO,12
29829,FR,6
29830,DE,3
29831,RU,16
29832,ES,4
29833,ES,4
29834,DA,2
29835,DE,3
29836,IT,8
29837,SV,17
29838,FR,6
29839,RU,16
29840,RU,16
29841,TH,18
29842,PL,14
29843,ZH,20
29844,DE,3
29845,FR,6
29846,ES,4
29847,RU,16
29848,SV,17
29849,ZH,20
29850,RU,16
29851,DE,3
29852,PT,15
29853,PT,15
29854,PT,15
29855,FR,6
29856,FR,6
29857,FI,5
29858,ES,4
29859,ES,4
29860,DE,3
29861,DE,3
29862,CS,1
29863,DE,3
29864,DE,3
29865,RU,16
29866,FR,6
29867,FR,6
29868,ES,4
29869,KO,10
29870,DE,3
29871,FI,5
29872,DE,3
29873,RU,16
29874,JA,9
29875,JA,9
29876,DE,3
29877,FR,6
29878,RU,16
29879,RU,16
29880,ZH,20
29881,FR,6
29882,ZH,20
29883,FR,6
29884,FR,6
29885,ES,4
29886,ZH,20
29887,DE,3
29888,ES,4
29889,SV,17
29890,PT,15
29891,ES,4
29892,DE,3
29893,PT,15
29894,FR,6
29895,NL,11
29896,ES,4
29897,SV,17
29898,DE,3
29899,DE,3
29900,ES,4
29901,DE,3
29902,ZH,20
29903,DE,3
29904,FR,6
29905,DE,3
29906,FR,6
29907,CS,1
29908,FR,6
29909,DE,3
29910,DE,3
29911,FR,6
29912,DE,3
29913,PL,14
29914,ES,4
29915,ZH,20
29916,CS,1
29917,PT,15
29918,DE,3
29919,RU,16
29920,PT,15
29921,DE,3
29922,ES,4
29923,DE,3
29924,ES,4
29925,RU,16
29926,RU,16
29927,ES,4
29928,RU,16
29929,FR,6
29930,DE,3
29931,ES,4
29932,DE,3
29933,RU,16
29934,FI,5
29935,SV,17
29936,ZH,20
29937,DE,3
29938,HU,7
29939,FR,6
29940,PL,14
29941,DE,3
29942,SV,17
29943,FR,6
29944,FI,5
29945,FR,6
29946,FR,6
29947,DE,3
29948,DE,3
29949,FR,6
29950,ES,4
29951,RU,16
29952,RU,16
29953,ZH,20
29954,RU,16
29955,ES,4
29956,ZH,20
29957,ES,4
29958,ES,4
29959,DE,3
29960,DE,3
29961,FR,6
29962,JA,9
29963,FR,6
29964,FI,5
29965,NL,11
29966,ES,4
29967,JA,9
29968,DA,2
29969,RU,16
29970,ES,4
29971,FR,6
29972,PT,15
29973,DE,3
29974,ES,4
29975,FR,6
29976,PL,14
29977,TR,19
29978,ES,4
29979,TH,18
29980,ZH,20
29981,IT,8
29982,DE,3
29983,FI,5
29984,DE,3
29985,RU,16
29986,PT,15
29987,DE,3
29988,PT,15
29989,DE,3
29990,RU,16
29991,ES,4
29992,DE,3
29993,FR,6
29994,ES,4
29995,RU,16
29996,PT,15
29997,DE,3
29998,IT,8
29999,CS,1
30000,ZH,20
30001,RU,16
30002,DA,2
30003,SV,17
30004,DE,3
30005,FR,6
30006,ZH,20
30007,DE,3
30008,ZH,20
30009,ES,4
30010,IT,8
30011,DE,3
30012,FR,6
30013,DE,3
30014,ES,4
30015,RU,16
30016,JA,9
30017,ES,4
30018,RU,16
30019,DE,3
30020,JA,9
30021,RU,16
30022,ZH,20
30023,FR,6
30024,ES,4
30025,ES,4
30026,ES,4
30027,ES,4
30028,DE,3
30029,RU,16
30030,DE,3
30031,FI,5
30032,DE,3
30033,FR,6
30034,FR,6
30035,ES,4
30036,DE,3
30037,SV,17
30038,ZH,20
30039,OTHER,13
30040,PT,15
30041,DE,3
30042,FR,6
30043,ES,4
30044,ES,4
30045,DE,3
30046,DE,3
30047,DE,3
30048,DE,3
30049,FR,6
30050,DE,3
30051,DE,3
30052,RU,16
30053,FR,6
30054,ZH,20
30055,RU,16
30056,DE,3
30057,CS,1
30058,KO,10
30059,ES,4
30060,ZH,20
30061,DE,3
30062,DE,3
30063,ES,4
30064,DE,3
30065,RU,16
30066,ZH,20
30067,DE,3
30068,ZH,20
30069,FR,6
30070,ZH,20
30071,FR,6
30072,DE,3
30073,FR,6
30074,ES,4
30075,IT,8
30076,ZH,20
30077,FR,6
30078,RU,16
30079,DE,3
30080,FR,6
30081,SV,17
30082,DE,3
30083,ZH,20
30084,PT,15
30085,IT,8
30086,ES,4
30087,ZH,20
30088,FR,6
30089,ES,4
30090,CS,1
30091,RU,16
30092,DE,3
30093,ES,4
30094,SV,17
30095,NL,11
30096,ES,4
30097,NL,11
30098,PT,15
30099,NL,11
30100,FR,6
30101,SV,17
30102,SV,17
30103,NO,12
30104,FR,6
30105,RU,16
30106,DE,3
30107,ES,4
30108,FR,6
30109,ES,4
30110,RU,16
30111,CS,1
30112,DE,3
30113,DE,3
30114,FR,6
30115,ES,4
30116,ES,4
30117,DE,3
30118,HU,7
30119,DE,3
30120,RU,16
30121,ZH,20
30122,DE,3
30123,RU,16
30124,DE,3
30125,DE,3
30126,FR,6
30127,FR,6
30128,RU,16
30129,OTHER,13
30130,ES,4
30131,DE,3
30132,DE,3
30133,PT,15
30134,RU,16
30135,PT,15
30136,KO,10
30137,FR,6
30138,PT,15
30139,IT,8
30140,FR,6
30141,RU,16
30142,DE,3
30143,ZH,20
30144,PT,15
30145,FR,6
30146,KO,10
30147,FI,5
30148,ES,4
30149,FR,6
30150,PT,15
30151,ES,4
30152,RU,16
30153,DE,3
30154,RU,16
30155,ES,4
30156,DE,3
30157,HU,7
30158,DE,3
30159,RU,16
30160,PT,15
30161,FR,6
30162,ZH,20
30163,RU,16
30164,DE,3
30165,FR,6
30166,DE,3
30167,PT,15
30168,DE,3
30169,FR,6
30170,DE,3
30171,ES,4
30172,ES,4
30173,RU,16
30174,ZH,20
30175,OTHER,13
30176,FR,6
30177,DE,3
30178,DE,3
30179,ES,4
30180,IT,8
30181,DE,3
30182,DE,3
30183,DE,3
30184,DE,3
30185,NL,11
30186,ZH,20
30187,RU,16
30188,FR,6
30189,HU,7
30190,DE,3
30191,DE,3
30192,FR,6
30193,DE,3
30194,DE,3
30195,TR,19
30196,ES,4
30197,ZH,20
30198,JA,9
30199,PT,15
30200,ES,4
30201,DE,3
30202,KO,10
30203,ZH,20
30204,DE,3
30205,DE,3
30206,FI,5
30207,DA,2
30208,CS,1
30209,DE,3
30210,DE,3
30211,IT,8
30212,RU,16
30213,ZH,20
30214,ZH,20
30215,ES,4
30216,FR,6
30217,SV,17
30218,ZH,20
30219,IT,8
30220,DE,3
30221,DE,3
30222,DE,3
30223,DE,3
30224,RU,16
30225,RU,16
30226,RU,16
30227,PL,14
30228,ZH,20
30229,RU,16
30230,FI,5
30231,NO,12
30232,ZH,20
30233,DE,3
30234,DE,3
30235,ES,4
30236,DE,3
30237,DE,3
30238,DE,3
30239,RU,16
30240,RU,16
30241,FR,6
30242,DE,3
30243,DE,3
30244,ES,4
30245,TR,19
30246,DE,3
30247,ZH,20
30248,PL,14
30249,CS,1
30250,ZH,20
30251,ZH,20
30252,DE,3
30253,ES,4
30254,DE,3
30255,RU,16
30256,RU,16
30257,ES,4
30258,FR,6
30259,DE,3
30260,IT,8
30261,PT,15
30262,DE,3
30263,CS,1
30264,JA,9
30265,NL,11
30266,DE,3
30267,ES,4
30268,ZH,20
30269,DA,2
30270,RU,16
30271,DE,3
30272,SV,17
30273,FR,6
30274,ZH,20
30275,PT,15
30276,ES,4
30277,DE,3
30278,FR,6
30279,DE,3
30280,DE,3
30281,FR,6
30282,TR,19
30283,DE,3
30284,DE,3
30285,RU,16
30286,FR,6
30287,ZH,20
30288,TH,18
30289,DA,2
30290,IT,8
30291,OTHER,13
30292,DE,3
30293,DE,3
30294,ZH,20
30295,TH,18
30296,PL,14
30297,ES,4
30298,DE,3
30299,HU,7
30300,FR,6
30301,ZH,20
30302,SV,17
30303,DE,3
30304,DE,3
30305,PT,15
30306,DE,3
30307,RU,16
30308,HU,7
30309,ES,4
30310,HU,7
30311,TR,19
30312,DE,3
30313,FR,6
30314,ZH,20
30315,PT,15
30316,SV,17
30317,DE,3
30318,JA,9
30319,FI,5
30320,DE,3
30321,RU,16
30322,FR,6
30323,JA,9
30324,ES,4
30325,DE,3
30326,FR,6
30327,ES,4
30328,KO,10
30329,ZH,20
30330,FR,6
30331,FR,6
30332,FR,6
30333,ZH,20
30334,FI,5
30335,FR,6
30336,ES,4
30337,RU,16
30338,PT,15
30339,FR,6
30340,FI,5
30341,ES,4
30342,FR,6
30343,DE,3
30344,FI,5
30345,DE,3
30346,FR,6
30347,NL,11
30348,PT,15
30349,DE,3
30350,FR,6
30351,FR,6
30352,ZH,20
30353,PL,14
30354,DE,3
30355,DE,3
30356,RU,16
30357,PT,15
30358,PT,15
30359,PL,14
30360,FR,6
30361,TH,18
30362,SV,17
30363,ES,4
30364,ZH,20
30365,TH,18
30366,PT,15
30367,DE,3
30368,SV,17
30369,TH,18
30370,DA,2
30371,FR,6
30372,ES,4
30373,ZH,20
30374,RU,16
30375,DE,3
30376,RU,16
30377,TR,19
30378,ES,4
30379,DE,3
30380,RU,16
30381,RU,16
30382,FR,6
30383,RU,16
30384,PT,15
30385,DE,3
30386,ES,4
30387,DE,3
30388,ES,4
30389,DE,3
30390,DE,3
30391,RU,16
30392,FR,6
30393,FR,6
30394,RU,16
30395,FR,6
30396,ES,4
30397,ES,4
30398,DE,3
30399,FR,6
30400,FR,6
30401,DE,3
30402,RU,16
30403,PT,15
30404,JA,9
30405,CS,1
30406,FR,6
30407,FR,6
30408,DE,3
30409,FR,6
30410,TR,19
30411,ZH,20
30412,ZH,20
30413,FR,6
30414,DE,3
30415,KO,10
30416,RU,16
30417,SV,17
30418,DE,3
30419,PT,15
30420,PL,14
30421,CS,1
30422,ES,4
30423,SV,17
30424,DE,3
30425,OTHER,13
30426,JA,9
30427,RU,16
30428,DE,3
30429,ZH,20
30430,PT,15
30431,DE,3
30432,ZH,20
30433,DE,3
30434,FR,6
30435,ES,4
30436,JA,9
30437,FR,6
30438,RU,16
30439,FR,6
30440,DE,3
30441,FR,6
30442,TH,18
30443,IT,8
30444,ZH,20
30445,RU,16
30446,RU,16
30447,ES,4
30448,FR,6
30449,FR,6
30450,RU,16
30451,ES,4
30452,FR,6
30453,TH,18
30454,RU,16
30455,FR,6
30456,KO,10
30457,DE,3
30458,RU,16
30459,DE,3
30460,DE,3
30461,DE,3
30462,FR,6
30463,DE,3
30464,SV,17
30465,RU,16
30466,ES,4
30467,JA,9
30468,DE,3
30469,DE,3
30470,RU,16
30471,RU,16
30472,DE,3
30473,NL,11
30474,DE,3
30475,DE,3
30476,FR,6
30477,NL,11
30478,IT,8
30479,FR,6
30480,FR,6
30481,RU,16
30482,ZH,20
30483,IT,8
30484,DE,3
30485,RU,16
30486,NO,12
30487,RU,16
30488,PT,15
30489,FR,6
30490,DE,3
30491,FI,5
30492,ZH,20
30493,RU,16
30494,FR,6
30495,FI,5
30496,IT,8
30497,RU,16
30498,CS,1
30499,FR,6
30500,ZH,20
30501,FI,5
30502,FR,6
30503,PT,15
30504,RU,16
30505,ES,4
30506,RU,16
30507,ZH,20
30508,RU,16
30509,FR,6
30510,RU,16
30511,FR,6
30512,DE,3
30513,FI,5
30514,RU,16
30515,ES,4
30516,DE,3
30517,FR,6
30518,DE,3
30519,RU,16
30520,DE,3
30521,RU,16
30522,RU,16
30523,ZH,20
30524,FR,6
30525,DE,3
30526,FR,6
30527,FR,6
30528,FR,6
30529,FR,6
30530,IT,8
30531,RU,16
30532,ES,4
30533,DE,3
30534,FI,5
30535,DE,3
30536,SV,17
30537,RU,16
30538,KO,10
30539,FR,6
30540,RU,16
30541,PL,14
30542,ES,4
30543,PT,15
30544,DE,3
30545,DE,3
30546,DE,3
30547,FR,6
30548,RU,16
30549,RU,16
30550,JA,9
30551,DE,3
30552,RU,16
30553,PT,15
30554,ES,4
30555,ES,4
30556,DE,3
30557,RU,16
30558,DE,3
30559,OTHER,13
30560,DE,3
30561,RU,16
30562,DE,3
30563,DE,3
30564,RU,16
30565,FR,6
30566,FR,6
30567,PT,15
30568,PT,15
30569,ZH,20
30570,PL,14
30571,DE,3
30572,ES,4
30573,TR,19
30574,DE,3
30575,DE,3
30576,PT,15
30577,DE,3
30578,RU,16
30579,RU,16
30580,DE,3
30581,FR,6
30582,ES,4
30583,FR,6
30584,FR,6
30585,ZH,20
30586,HU,7
30587,TR,19
30588,DE,3
30589,DE,3
30590,DE,3
30591,ES,4
30592,FR,6
30593,FR,6
30594,ZH,20
30595,FR,6
30596,DE,3
30597,JA,9
30598,ES,4
30599,DE,3
30600,DE,3
30601,RU,16
30602,ES,4
30603,DE,3
30604,TH,18
30605,DE,3
30606,ES,4
30607,FI,5
30608,TH,18
30609,SV,17
30610,OTHER,13
30611,ES,4
30612,ES,4
30613,DE,3
30614,KO,10
30615,DE,3
30616,PT,15
30617,FI,5
30618,PL,14
30619,DE,3
30620,RU,16
30621,FR,6
30622,DE,3
30623,FR,6
30624,ZH,20
30625,DE,3
30626,DE,3
30627,DA,2
30628,IT,8
30629,FR,6
30630,ES,4
30631,DE,3
30632,ES,4
30633,RU,16
30634,DE,3
30635,JA,9
30636,DE,3
30637,FR,6
30638,NL,11
30639,FR,6
30640,ES,4
30641,FR,6
30642,PL,14
30643,PL,14
30644,ES,4
30645,ES,4
30646,DE,3
30647,DE,3
30648,JA,9
30649,DE,3
30650,HU,7
30651,ES,4
30652,FR,6
30653,ZH,20
30654,DE,3
30655,DE,3
30656,KO,10
30657,FI,5
30658,DE,3
30659,DE,3
30660,FR,6
30661,TH,18
30662,ES,4
30663,FR,6
30664,DE,3
30665,ZH,20
30666,RU,16
30667,ZH,20
30668,RU,16
30669,PT,15
30670,ZH,20
30671,IT,8
30672,RU,16
30673,HU,7
30674,FR,6
30675,TR,19
30676,PT,15
30677,PT,15
30678,TR,19
30679,KO,10
30680,DE,3
30681,DA,2
30682,ZH,20
30683,DE,3
30684,FR,6
30685,OTHER,13
30686,ES,4
30687,ES,4
30688,ES,4
30689,RU,16
30690,FR,6
30691,JA,9
30692,ZH,20
30693,DE,3
30694,ES,4
30695,FR,6
30696,FR,6
30697,JA,9
30698,RU,16
30699,JA,9
30700,ES,4
30701,PT,15
30702,ZH,20
30703,JA,9
30704,TR,19
30705,FR,6
30706,CS,1
30707,DE,3
30708,KO,10
30709,ES,4
30710,KO,10
30711,FR,6
30712,PL,14
30713,IT,8
30714,PT,15
30715,RU,16
30716,PT,15
30717,PT,15
30718,ZH,20
30719,FR,6
30720,DE,3
30721,DE,3
30722,FR,6
30723,FR,6
30724,ES,4
30725,ZH,20
30726,TH,18
30727,FR,6
30728,FR,6
30729,ES,4
30730,RU,16
30731,DE,3
30732,FR,6
30733,DE,3
30734,DE,3
30735,DE,3
30736,ES,4
30737,JA,9
30738,HU,7
30739,DE,3
30740,ES,4
30741,DE,3
30742,PL,14
30743,RU,16
30744,ES,4
30745,SV,17
30746,PT,15
30747,DE,3
30748,PL,14
30749,DE,3
30750,ES,4
30751,RU,16
30752,ES,4
30753,FR,6
30754,ES,4
30755,RU,16
30756,RU,16
30757,NL,11
30758,TR,19
30759,DE,3
30760,ES,4
30761,TR,19
30762,FR,6
30763,FR,6
30764,FR,6
30765,CS,1
30766,RU,16
30767,ES,4
30768,RU,16
30769,RU,16
30770,DE,3
30771,FR,6
30772,FR,6
30773,PT,15
30774,DE,3
30775,DE,3
30776,FR,6
30777,ES,4
30778,PT,15
30779,DE,3
30780,DE,3
30781,IT,8
30782,PT,15
30783,DE,3
30784,TH,18
30785,DE,3
30786,PL,14
30787,FR,6
30788,ZH,20
30789,ES,4
30790,KO,10
30791,KO,10
30792,IT,8
30793,PT,15
30794,FR,6
30795,FR,6
30796,DE,3
30797,ES,4
30798,ES,4
30799,ES,4
30800,ZH,20
30801,RU,16
30802,ES,4
30803,ES,4
30804,IT,8
30805,DE,3
30806,RU,16
30807,ZH,20
30808,DE,3
30809,FR,6
30810,RU,16
30811,DE,3
30812,NO,12
30813,DE,3
30814,FR,6
30815,SV,17
30816,FR,6
30817,TH,18
30818,FR,6
30819,ZH,20
30820,RU,16
30821,RU,16
30822,PT,15
30823,DE,3
30824,TH,18
30825,ES,4
30826,RU,16
30827,DE,3
30828,DE,3
30829,ES,4
30830,DE,3
30831,DE,3
30832,FR,6
30833,FR,6
30834,ZH,20
30835,DE,3
30836,FR,6
30837,DE,3
30838,ES,4
30839,FR,6
30840,DE,3
30841,DE,3
30842,DE,3
30843,IT,8
30844,ZH,20
30845,ES,4
30846,FR,6
30847,DE,3
30848,ES,4
30849,ES,4
30850,JA,9
30851,PL,14
30852,DA,2
30853,NO,12
30854,RU,16
30855,RU,16
30856,RU,16
30857,TH,18
30858,ZH,20
30859,FR,6
30860,ZH,20
30861,ES,4
30862,ZH,20
30863,RU,16
30864,RU,16
30865,ZH,20
30866,CS,1
30867,NL,11
30868,FR,6
30869,DE,3
30870,FR,6
30871,IT,8
30872,TR,19
30873,DE,3
30874,DE,3
30875,RU,16
30876,DE,3
30877,ZH,20
30878,FR,6
30879,RU,16
30880,IT,8
30881,TR,19
30882,ES,4
30883,FR,6
30884,IT,8
30885,FR,6
30886,KO,10
30887,FR,6
30888,ZH,20
30889,DA,2
30890,DE,3
30891,JA,9
30892,DE,3
30893,FR,6
30894,PT,15
30895,DE,3
30896,DE,3
30897,DE,3
30898,ES,4
30899,DE,3
30900,ZH,20
30901,TR,19
30902,DE,3
30903,ES,4
30904,KO,10
30905,FR,6
30906,FR,6
30907,SV,17
30908,RU,16
30909,IT,8
30910,PT,15
30911,ES,4
30912,RU,16
30913,DE,3
30914,PL,14
30915,TR,19
30916,TH,18
30917,ES,4
30918,ES,4
30919,KO,10
30920,DE,3
30921,DE,3
30922,DE,3
30923,JA,9
30924,FR,6
30925,ES,4
30926,RU,16
30927,FR,6
30928,ES,4
30929,IT,8
30930,DE,3
30931,ES,4
30932,ZH,20
30933,IT,8
30934,DE,3
30935,RU,16
30936,FR,6
30937,FR,6
30938,DE,3
30939,DE,3
30940,FR,6
30941,DE,3
30942,RU,16
30943,PT,15
30944,PT,15
30945,FR,6
30946,IT,8
30947,ES,4
30948,FR,6
30949,IT,8
30950,PT,15
30951,KO,10
30952,DE,3
30953,FR,6
30954,ZH,20
30955,PT,15
30956,DE,3
30957,FR,6
30958,TR,19
30959,FR,6
30960,RU,16
30961,DE,3
30962,FR,6
30963,PL,14
30964,DE,3
30965,DE,3
30966,KO,10
30967,HU,7
30968,IT,8
30969,PL,14
30970,RU,16
30971,DE,3
30972,ES,4
30973,ES,4
30974,RU,16
30975,ZH,20
30976,SV,17
30977,FR,6
30978,FR,6
30979,ES,4
30980,PL,14
30981,ES,4
30982,DE,3
30983,RU,16
30984,JA,9
30985,FR,6
30986,FR,6
30987,ES,4
30988,ES,4
30989,DE,3
30990,DE,3
30991,ZH,20
30992,DE,3
30993,ES,4
30994,FR,6
30995,FR,6
30996,PL,14
30997,FR,6
30998,IT,8
30999,NL,11
31000,TR,19
31001,SV,17
31002,ZH,20
31003,FR,6
31004,JA,9
31005,ES,4
31006,DE,3
31007,ZH,20
31008,ES,4
31009,DE,3
31010,RU,16
31011,FR,6
31012,IT,8
31013,DE,3
31014,DE,3
31015,DE,3
31016,DE,3
31017,CS,1
31018,PL,14
31019,PL,14
31020,ES,4
31021,ES,4
31022,DE,3
31023,JA,9
31024,ES,4
31025,PT,15
31026,PL,14
31027,DE,3
31028,KO,10
31029,DE,3
31030,DE,3
31031,RU,16
31032,FR,6
31033,FI,5
31034,DE,3
31035,RU,16
31036,IT,8
31037,ES,4
31038,FR,6
31039,PT,15
31040,PT,15
31041,JA,9
31042,FR,6
31043,DE,3
31044,FR,6
31045,DA,2
31046,DE,3
31047,OTHER,13
31048,DE,3
31049,PT,15
31050,HU,7
31051,RU,16
31052,ES,4
31053,RU,16
31054,ES,4
31055,PL,14
31056,RU,16
31057,KO,10
31058,DE,3
31059,ZH,20
31060,DE,3
31061,DE,3
31062,NL,11
31063,FR,6
31064,FR,6
31065,ES,4
31066,ES,4
31067,DE,3
31068,FR,6
31069,FR,6
31070,RU,16
31071,DE,3
31072,DE,3
31073,PT,15
31074,ES,4
31075,PT,15
31076,FR,6
31077,PT,15
31078,FR,6
31079,DE,3
31080,FR,6
31081,DE,3
31082,DE,3
31083,HU,7
31084,ZH,20
31085,DE,3
31086,ZH,20
31087,FR,6
31088,DE,3
31089,DE,3
31090,DE,3
31091,PT,15
31092,ZH,20
31093,FR,6
31094,KO,10
31095,FR,6
31096,PT,15
31097,DE,3
31098,DE,3
31099,ES,4
31100,ES,4
31101,ES,4
31102,TR,19
31103,SV,17
31104,FR,6
31105,PL,14
31106,FR,6
31107,FR,6
31108,FR,6
31109,ES,4
31110,RU,16
31111,JA,9
31112,DE,3
31113,ZH,20
31114,ZH,20
31115,PT,15
31116,KO,10
31117,DE,3
31118,DA,2
31119,DE,3
31120,FR,6
31121,DE,3
31122,PL,14
31123,NL,11
31124,KO,10
31125,ZH,20
31126,DE,3
31127,RU,16
31128,FR,6
31129,FI,5
31130,ES,4
31131,DE,3
31132,FR,6
31133,FR,6
31134,OTHER,13
31135,OTHER,13
31136,ZH,20
31137,ZH,20
31138,RU,16
31139,FR,6
31140,DE,3
31141,RU,16
31142,RU,16
31143,RU,16
31144,ES,4
31145,DE,3
31146,ES,4
31147,FR,6
31148,PT,15
31149,RU,16
31150,RU,16
31151,ZH,20
31152,FR,6
31153,FR,6
31154,CS,1
31155,ZH,20
31156,PT,15
31157,FI,5
31158,JA,9
31159,RU,16
31160,DE,3
31161,DE,3
31162,FR,6
31163,ZH,20
31164,KO,10
31165,ES,4
31166,PT,15
31167,FI,5
31168,FR,6
31169,PT,15
31170,DA,2
31171,PT,15
31172,ZH,20
31173,FR,6
31174,RU,16
31175,DE,3
31176,FR,6
31177,ES,4
31178,RU,16
31179,FI,5
31180,FI,5
31181,NL,11
31182,ES,4
31183,IT,8
31184,RU,16
31185,ZH,20
31186,FI,5
31187,RU,16
31188,ZH,20
31189,DE,3
31190,PT,15
31191,DE,3
31192,DE,3
31193,RU,16
31194,FR,6
31195,RU,16
31196,FR,6
31197,FR,6
31198,ES,4
31199,DE,3
31200,TR,19
31201,RU,16
31202,DE,3
31203,JA,9
31204,KO,10
31205,RU,16
31206,NL,11
31207,ES,4
31208,PT,15
31209,NL,11
31210,ES,4
31211,RU,16
31212,DE,3
31213,SV,17
31214,FR,6
31215,ES,4
31216,ES,4
31217,RU,16
31218,NL,11
31219,RU,16
31220,NL,11
31221,FI,5
31222,ES,4
31223,DE,3
31224,TH,18
31225,RU,16
31226,ES,4
31227,IT,8
31228,RU,16
31229,RU,16
31230,TR,19
31231,ES,4
31232,JA,9
31233,TH,18
31234,TR,19
31235,DE,3
31236,RU,16
31237,KO,10
31238,RU,16
31239,FR,6
31240,OTHER,13
31241,IT,8
31242,PL,14
31243,RU,16
31244,ZH,20
31245,ES,4
31246,IT,8
31247,FR,6
31248,DA,2
31249,RU,16
31250,ZH,20
31251,PT,15
31252,ES,4
31253,RU,16
31254,IT,8
31255,DE,3
31256,DE,3
31257,DE,3
31258,PT,15
31259,DE,3
31260,FR,6
31261,DE,3
31262,RU,16
31263,TH,18
31264,RU,16
31265,FR,6
31266,IT,8
31267,NO,12
31268,DE,3
31269,DE,3
31270,KO,10
31271,FR,6
31272,ES,4
31273,FR,6
31274,NL,11
31275,ES,4
31276,RU,16
31277,ES,4
31278,DE,3
31279,DE,3
31280,ES,4
31281,DE,3
31282,PL,14
31283,DE,3
31284,DE,3
31285,RU,16
31286,ES,4
31287,SV,17
31288,PT,15
31289,FR,6
31290,DE,3
31291,DE,3
31292,ES,4
31293,NL,11
31294,PT,15
31295,FR,6
31296,DE,3
31297,ZH,20
31298,PT,15
31299,FR,6
31300,FR,6
31301,CS,1
31302,DE,3
31303,DE,3
31304,DE,3
31305,FR,6
31306,RU,16
31307,PT,15
31308,ZH,20
31309,SV,17
31310,ES,4
31311,DE,3
31312,KO,10
31313,ZH,20
31314,CS,1
31315,ZH,20
31316,FR,6
31317,FR,6
31318,TR,19
31319,ES,4
31320,TR,19
31321,ES,4
31322,JA,9
31323,JA,9
31324,ES,4
31325,KO,10
31326,KO,10
31327,RU,16
31328,PT,15
31329,PT,15
31330,TR,19
31331,ES,4
31332,ES,4
31333,FR,6
31334,FR,6
31335,PL,14
31336,DE,3
31337,ES,4
31338,ZH,20
31339,RU,16
31340,FR,6
31341,TR,19
31342,FR,6
31343,ZH,20
31344,ZH,20
31345,DE,3
31346,ZH,20
31347,ZH,20
31348,FR,6
31349,PT,15
31350,ZH,20
31351,DE,3
31352,FR,6
31353,ES,4
31354,ES,4
31355,RU,16
31356,DE,3
31357,HU,7
31358,FI,5
31359,RU,16
31360,FR,6
