views,mature,life_time,created_at,updated_at,numeric_id,dead_account,language,affiliate
10544,0,895,2016-04-30,2018-10-12,151242,0,NL,0
1427,1,837,2016-06-15,2018-09-30,151243,0,EN,0
679,0,1011,2015-12-15,2018-09-21,151244,0,DE,0
3161,0,2454,2012-01-06,2018-09-25,151245,0,ES,0
10031,1,1680,2014-03-07,2018-10-12,151246,0,EN,1
334482,1,1830,2013-10-08,2018-10-12,151247,0,EN,0
1643,0,585,2017-03-04,2018-10-10,151248,0,RU,0
1049,0,1468,2014-10-02,2018-10-09,151249,0,FR,0
6477,1,960,2016-02-20,2018-10-07,151250,0,EN,0
2188,0,1919,2013-07-09,2018-10-10,151251,0,EN,0
888,1,681,2016-10-26,2018-09-07,151252,0,EN,0
732,0,1571,2014-06-19,2018-10-07,151253,0,EN,0
367,0,344,2017-08-30,2018-08-09,151254,0,PT,0
3798,1,1932,2013-06-23,2018-10-07,151255,0,DE,0
26268,0,1944,2013-06-15,2018-10-11,151256,0,JA,0
673,0,263,2018-01-20,2018-10-10,151257,0,DE,0
3635,1,681,2016-11-28,2018-10-10,151258,0,EN,1
13445,1,795,2016-08-08,2018-10-12,151259,0,EN,1
5041,1,2105,2012-12-26,2018-10-01,151260,0,EN,1
4526994,0,3158,2010-02-18,2018-10-12,151261,0,EN,0
3678,1,366,2017-10-11,2018-10-12,151262,0,EN,1
3133,0,1972,2013-05-19,2018-10-12,151263,0,EN,1
2986,0,1293,2015-03-29,2018-10-12,151264,0,ES,1
3709,1,1068,2015-11-04,2018-10-07,151265,0,EN,1
2412,0,432,2017-08-06,2018-10-12,151266,0,ES,1
135345,0,2301,2011-01-25,2017-05-14,151267,1,OTHER,0
2751,1,758,2016-09-13,2018-10-11,151268,0,EN,1
109,0,909,2016-03-27,2018-09-22,151269,0,EN,0
139,0,1319,2014-12-26,2018-08-06,151270,0,EN,0
4281,1,469,2017-06-30,2018-10-12,151271,0,EN,1
500,1,251,2018-01-26,2018-10-04,151272,0,EN,0
1551,0,1108,2015-09-15,2018-09-27,151273,0,EN,1
657,0,1993,2013-04-27,2018-10-11,151274,0,EN,0
8859,0,1781,2013-11-26,2018-10-12,151275,0,EN,1
2055,1,618,2017-01-16,2018-09-26,151276,0,EN,0
237956,0,1513,2014-08-21,2018-10-12,151277,0,EN,0
7370,0,1703,2014-02-12,2018-10-12,151278,0,ES,1
1041,1,1519,2014-08-13,2018-10-10,151279,0,EN,0
5742,0,1671,2014-03-11,2018-10-07,151280,0,EN,1
19360,0,1769,2013-12-05,2018-10-09,151281,0,EN,0
887823,0,790,2016-08-13,2018-10-12,151282,0,KO,0
2832,1,1410,2014-11-30,2018-10-10,151283,0,PL,1
1365,1,1211,2015-06-17,2018-10-10,151284,0,PL,0
1974,0,2518,2011-11-19,2018-10-11,151285,0,ES,0
2138,0,1581,2014-06-14,2018-10-12,151286,0,TR,0
11128,0,1452,2014-10-21,2018-10-12,151287,0,ES,1
14170,0,1426,2014-11-16,2018-10-12,151288,0,NL,1
17460,0,3374,2009-06-26,2018-09-21,151289,0,FR,0
3151,1,1077,2015-10-30,2018-10-11,151290,0,EN,1
4960,0,1966,2013-05-25,2018-10-12,151291,0,EN,1
398,0,399,2017-09-08,2018-10-12,151292,0,EN,0
861,1,277,2018-01-06,2018-10-10,151293,0,EN,0
1377,0,2687,2011-06-03,2018-10-11,151294,0,EN,0
281034,1,2317,2012-06-08,2018-10-12,151295,0,EN,0
5407,1,2336,2012-05-19,2018-10-11,151296,0,EN,1
1119,1,851,2016-06-13,2018-10-12,151297,0,DE,0
4128,0,672,2016-12-09,2018-10-12,151298,0,EN,1
214225,0,1874,2013-08-25,2018-10-12,151299,0,JA,0
847,0,1929,2013-07-01,2018-10-12,151300,0,EN,0
4235,1,1558,2014-07-06,2018-10-11,151301,0,EN,0
4456,0,555,2017-04-01,2018-10-08,151302,0,EN,1
1090,1,1111,2015-09-22,2018-10-07,151303,0,EN,0
1168,0,773,2016-08-28,2018-10-10,151304,0,EN,1
5944,1,1145,2015-08-24,2018-10-12,151305,0,EN,1
13452,1,2178,2012-10-25,2018-10-12,151306,0,DE,1
2274,1,1391,2014-12-21,2018-10-12,151307,0,EN,0
849,1,1250,2015-03-15,2018-08-16,151308,0,EN,0
46394,1,2079,2013-02-01,2018-10-12,151309,0,FR,0
1211,0,1665,2014-03-22,2018-10-12,151310,0,EN,1
1744,0,1756,2013-12-20,2018-10-11,151311,0,NL,0
2015,0,1332,2015-02-18,2018-10-12,151312,0,EN,1
224,0,717,2016-08-06,2018-07-24,151313,0,DE,0
2017,0,2345,2012-04-29,2018-09-30,151314,0,EN,1
2602,1,1057,2015-11-20,2018-10-12,151315,0,EN,0
2705,0,1514,2014-08-10,2018-10-02,151316,0,EN,1
103,1,855,2016-06-08,2018-10-11,151317,0,EN,0
3971,0,771,2016-09-01,2018-10-12,151318,0,EN,1
5419,0,1040,2015-12-07,2018-10-12,151319,0,RU,0
1027,1,1282,2015-04-06,2018-10-09,151320,0,EN,0
10718,1,1218,2015-06-12,2018-10-12,151321,0,EN,1
3661,1,3072,2010-05-15,2018-10-12,151322,0,EN,1
10398,1,967,2016-02-18,2018-10-12,151323,0,EN,1
1721,1,1991,2013-04-30,2018-10-12,151324,0,FR,0
2988,0,1231,2015-05-27,2018-10-09,151325,0,EN,1
2354,0,3230,2009-06-02,2018-04-06,151326,1,EN,0
14722,1,1581,2014-06-14,2018-10-12,151327,0,EN,1
505,1,526,2017-04-25,2018-10-03,151328,0,EN,0
8565,0,1938,2013-06-21,2018-10-11,151329,0,PT,1
12951,1,2078,2013-02-01,2018-10-11,151330,0,EN,1
12196,0,1773,2013-11-17,2018-09-25,151331,0,EN,0
606,1,1522,2014-08-09,2018-10-09,151332,0,EN,0
827,0,1926,2013-04-19,2018-07-28,151333,0,OTHER,0
306,0,212,2018-03-12,2018-10-10,151334,0,ES,0
16208,0,756,2016-09-13,2018-10-09,151335,0,FR,1
92769,1,954,2016-03-02,2018-10-12,151336,0,EN,1
3941,0,2501,2011-11-24,2018-09-29,151337,0,SV,0
1024,1,1680,2014-03-02,2018-10-07,151338,0,EN,0
4527,0,548,2017-04-12,2018-10-12,151339,0,RU,0
51380,0,1300,2015-03-22,2018-10-12,151340,0,EN,1
446,0,673,2016-11-27,2018-10-01,151341,0,EN,0
3640,1,1188,2015-07-12,2018-10-12,151342,0,EN,0
1344,1,677,2016-12-04,2018-10-12,151343,0,EN,1
28206,1,1730,2014-01-16,2018-10-12,151344,0,EN,1
17407,1,943,2016-03-13,2018-10-12,151345,0,ES,1
2195,1,1210,2015-06-07,2018-09-29,151346,0,EN,0
9776,1,1480,2014-09-17,2018-10-06,151347,0,EN,0
3820,0,2497,2011-12-11,2018-10-12,151348,0,DE,1
7,1,480,2015-10-07,2017-01-29,151349,1,EN,0
15417,1,1209,2015-06-21,2018-10-12,151350,0,EN,0
333,0,595,2016-11-19,2018-07-07,151351,1,EN,0
170,0,1603,2014-05-23,2018-10-12,151352,0,EN,0
604,0,1420,2014-09-29,2018-08-19,151353,0,OTHER,0
3869,1,1441,2014-10-28,2018-10-08,151354,0,EN,1
2171,1,1628,2014-04-21,2018-10-05,151355,0,EN,0
866,1,1386,2014-12-26,2018-10-12,151356,0,EN,0
4760937,0,2618,2011-08-12,2018-10-12,151357,0,EN,0
18864,0,2229,2012-09-04,2018-10-12,151358,0,EN,1
7489,1,945,2016-03-11,2018-10-12,151359,0,EN,1
5943,1,730,2016-10-12,2018-10-12,151360,0,EN,1
23073,1,2359,2012-04-27,2018-10-12,151361,0,EN,0
5065,1,1052,2015-11-09,2018-09-26,151362,0,EN,1
55,1,1592,2014-03-21,2018-07-30,151363,0,EN,0
3547,1,1037,2015-12-09,2018-10-11,151364,0,DE,1
344,0,2334,2012-05-09,2018-09-29,151365,0,PT,0
68,0,1744,2013-12-21,2018-09-30,151366,0,EN,0
2137,0,2460,2011-12-18,2018-09-12,151367,0,PL,0
92641,0,1027,2015-12-20,2018-10-12,151368,0,DE,1
13120,1,1100,2015-10-08,2018-10-12,151369,0,DE,0
3834,0,3213,2009-12-09,2018-09-26,151370,0,ZH,1
472,1,231,2018-02-20,2018-10-09,151371,0,EN,0
478,0,885,2016-04-30,2018-10-02,151372,0,EN,0
1178,0,1310,2015-03-12,2018-10-12,151373,0,EN,0
20524,1,1117,2015-09-10,2018-10-01,151374,0,FR,1
734,0,1884,2013-08-15,2018-10-12,151375,0,EN,1
17124,1,1964,2013-05-27,2018-10-12,151376,0,EN,1
6714,0,322,2017-11-24,2018-10-12,151377,0,RU,1
1263,0,452,2017-07-11,2018-10-06,151378,0,EN,1
595,1,941,2015-12-22,2018-07-20,151379,0,EN,0
2374,0,2229,2012-06-21,2018-07-29,151380,0,EN,0
10486,1,2396,2012-03-18,2018-10-09,151381,0,FR,0
12348,1,585,2017-03-06,2018-10-12,151382,0,EN,1
6003,1,1382,2014-12-30,2018-10-12,151383,0,EN,1
2975,0,2766,2011-02-25,2018-09-22,151384,0,EN,0
2867,1,1005,2016-01-11,2018-10-12,151385,0,EN,0
1453,0,1549,2014-07-16,2018-10-12,151386,0,EN,0
55006,0,1432,2014-11-10,2018-10-12,151387,0,TR,1
2592,0,250,2018-02-04,2018-10-12,151388,0,IT,0
1364,0,763,2016-08-29,2018-10-01,151389,0,OTHER,0
993,1,1099,2015-10-09,2018-10-12,151390,0,DE,0
10141,1,879,2016-05-16,2018-10-12,151391,0,DE,1
4232,1,1299,2015-03-08,2018-09-27,151392,0,EN,1
2688,1,2457,2012-01-17,2018-10-09,151393,0,FR,1
1024705,0,1272,2015-04-19,2018-10-12,151394,0,EN,0
1654,1,1919,2013-06-28,2018-09-29,151395,0,EN,0
699,1,1488,2014-09-11,2018-10-08,151396,0,EN,1
2544,1,2021,2013-03-31,2018-10-12,151397,0,EN,0
13249,0,1524,2014-07-25,2018-09-26,151398,0,EN,1
116870,1,1922,2013-07-08,2018-10-12,151399,0,EN,0
3162,0,1891,2013-08-05,2018-10-09,151400,0,EN,0
36301,1,1549,2014-07-16,2018-10-12,151401,0,EN,0
20274,1,1958,2013-05-23,2018-10-02,151402,0,EN,0
7097,0,731,2016-10-08,2018-10-09,151403,0,HU,1
847,1,1658,2013-11-02,2018-05-18,151404,1,EN,0
1215,0,1416,2014-11-03,2018-09-19,151405,0,EN,0
647,0,1027,2015-12-10,2018-10-02,151406,0,EN,0
1247,1,1700,2014-02-14,2018-10-11,151407,0,EN,0
31282,1,2608,2011-08-18,2018-10-08,151408,0,EN,0
53580,1,2076,2013-02-04,2018-10-12,151409,0,EN,1
4314,1,863,2016-05-31,2018-10-11,151410,0,EN,1
13985,0,1804,2013-11-02,2018-10-11,151411,0,EN,1
179,0,1067,2015-08-31,2018-08-02,151412,0,EN,0
8585,1,700,2016-11-11,2018-10-12,151413,0,ES,1
11798,1,1087,2015-10-21,2018-10-12,151414,0,DE,1
4217,1,386,2017-09-21,2018-10-12,151415,0,EN,1
785,0,1031,2015-12-13,2018-10-09,151416,0,IT,0
2023,0,584,2017-03-05,2018-10-10,151417,0,EN,1
3581,1,1225,2015-06-05,2018-10-12,151418,0,EN,1
1255,0,1720,2014-01-26,2018-10-12,151419,0,EN,0
3035,1,1658,2014-03-18,2018-10-01,151420,0,EN,1
12661,0,2161,2012-11-07,2018-10-08,151421,0,DA,0
1881,1,2252,2012-08-08,2018-10-08,151422,0,EN,0
944,0,716,2016-10-26,2018-10-12,151423,0,ES,0
10615,1,1496,2014-09-05,2018-10-10,151424,0,EN,1
816,0,221,2018-03-02,2018-10-09,151425,0,EN,1
198,1,1213,2015-06-13,2018-10-08,151426,0,EN,0
3296,1,598,2017-02-15,2018-10-06,151427,0,EN,1
37284,0,2210,2012-09-23,2018-10-12,151428,0,FR,1
542,0,1606,2014-05-20,2018-10-12,151429,0,DE,0
28078,0,2433,2012-02-12,2018-10-11,151430,0,EN,1
740,1,959,2016-02-23,2018-10-09,151431,0,EN,0
2202,0,1492,2014-09-11,2018-10-12,151432,0,EN,0
1068,0,2108,2012-12-29,2018-10-07,151433,0,FR,1
9859,1,2351,2012-04-17,2018-09-24,151434,0,EN,1
1746,0,1976,2013-01-19,2018-06-18,151435,1,EN,0
4585,0,1010,2015-12-25,2018-09-30,151436,0,EN,0
2336,1,734,2016-10-08,2018-10-12,151437,0,RU,1
10279,0,1611,2014-05-13,2018-10-10,151438,0,RU,0
212,1,319,2017-10-06,2018-08-21,151439,0,EN,0
13012,1,2166,2012-11-04,2018-10-10,151440,0,DA,1
8865,0,483,2017-06-15,2018-10-11,151441,0,EN,1
9436,1,838,2016-06-26,2018-10-12,151442,0,EN,1
21460,1,1190,2015-07-07,2018-10-09,151443,0,RU,1
2075,1,2461,2012-01-15,2018-10-11,151444,0,EN,0
36375,1,2803,2011-02-08,2018-10-12,151445,0,EN,1
19120,1,966,2016-02-19,2018-10-12,151446,0,FR,1
3000,0,575,2017-03-15,2018-10-11,151447,0,EN,0
3222,1,2166,2012-10-22,2018-09-27,151448,0,EN,0
26432,0,1794,2013-11-11,2018-10-10,151449,0,RU,1
12626,0,1743,2014-01-03,2018-10-12,151450,0,FR,1
217477,1,1376,2015-01-05,2018-10-12,151451,0,FR,1
8226,1,2453,2012-01-24,2018-10-12,151452,0,EN,1
150,0,1361,2015-01-15,2018-10-07,151453,0,EN,0
497,1,944,2016-01-06,2018-08-07,151454,0,EN,1
265,1,1864,2013-09-04,2018-10-12,151455,0,EN,0
7396,1,2048,2013-02-27,2018-10-07,151456,0,ZH,0
4532,0,200,2018-03-26,2018-10-12,151457,0,JA,1
1644,1,1942,2013-06-16,2018-10-10,151458,0,DE,0
16899,1,1670,2014-03-06,2018-10-01,151459,0,EN,0
4843,1,2608,2011-08-20,2018-10-10,151460,0,ZH,0
8509,0,1839,2013-09-21,2018-10-04,151461,0,EN,0
35151,1,1713,2014-02-02,2018-10-12,151462,0,ES,1
3017,1,1324,2015-02-26,2018-10-12,151463,0,EN,1
7187,1,640,2017-01-03,2018-10-05,151464,0,EN,1
4976,0,950,2016-03-06,2018-10-12,151465,0,EN,1
231,0,893,2016-04-18,2018-09-28,151466,0,EN,0
4878,1,2088,2013-01-23,2018-10-12,151467,0,EN,1
2124,0,1749,2013-12-22,2018-10-06,151468,0,EN,0
3132,0,1791,2013-11-15,2018-10-11,151469,0,EN,0
1784,0,827,2016-07-05,2018-10-10,151470,0,EN,1
611215,1,1148,2015-08-21,2018-10-12,151471,0,ES,0
861,0,447,2017-07-22,2018-10-12,151472,0,EN,0
7659,1,648,2017-01-02,2018-10-12,151473,0,EN,1
15748,0,2074,2013-01-13,2018-09-18,151474,0,ES,0
4349,1,2038,2013-03-13,2018-10-11,151475,0,RU,1
480061,1,1195,2015-07-05,2018-10-12,151476,0,EN,0
11446,1,806,2016-07-28,2018-10-12,151477,0,FR,1
5013,1,1415,2014-11-25,2018-10-10,151478,0,EN,1
2940,1,513,2017-05-16,2018-10-11,151479,0,EN,1
3137,1,1233,2015-05-27,2018-10-11,151480,0,EN,0
166,1,3269,2009-10-17,2018-09-29,151481,0,EN,0
36276,0,2453,2012-01-22,2018-10-10,151482,0,EN,0
602,0,1207,2015-06-22,2018-10-11,151483,0,EN,0
13316,0,2097,2013-01-13,2018-10-11,151484,0,FR,0
12174,1,1605,2014-05-21,2018-10-12,151485,0,DE,0
793,0,1165,2015-04-28,2018-07-06,151486,1,EN,0
2575,0,2416,2012-02-26,2018-10-08,151487,0,EN,1
2403337,1,2233,2012-08-31,2018-10-12,151488,0,RU,0
46084,1,2607,2011-08-21,2018-10-10,151489,0,ZH,1
1419,1,965,2015-08-30,2018-04-21,151490,1,EN,0
3058,0,1620,2014-04-26,2018-10-02,151491,0,ZH,0
10713,1,2097,2013-01-04,2018-10-02,151492,0,EN,1
12275,0,2311,2012-06-14,2018-10-12,151493,0,EN,1
1376,0,1171,2015-07-14,2018-09-27,151494,0,EN,0
252209,0,1769,2013-12-08,2018-10-12,151495,0,EN,0
12169,0,1590,2014-06-04,2018-10-11,151496,0,IT,0
1599,1,1756,2013-12-17,2018-10-08,151497,0,EN,1
1049,1,976,2016-02-06,2018-10-09,151498,0,EN,1
1034,1,1596,2014-03-17,2018-07-30,151499,0,EN,0
8895,0,1439,2014-11-03,2018-10-12,151500,0,EN,1
250,0,1161,2015-06-25,2018-08-29,151501,0,EN,0
310,1,775,2016-08-26,2018-10-10,151502,0,EN,0
430,0,672,2016-12-02,2018-10-05,151503,0,EN,0
2041,0,2957,2010-09-07,2018-10-12,151504,0,EN,1
1853,0,1932,2013-06-26,2018-10-10,151505,0,JA,0
5746,0,2138,2012-12-04,2018-10-12,151506,0,EN,1
15359,0,1349,2015-01-31,2018-10-11,151507,0,DE,1
326889,0,952,2016-03-04,2018-10-12,151508,0,KO,0
192243,0,3486,2009-03-26,2018-10-11,151509,0,EN,1
93630,0,2963,2010-09-01,2018-10-12,151510,0,EN,1
16437,0,2321,2012-06-04,2018-10-12,151511,0,PT,1
2366,0,1652,2013-12-03,2018-06-12,151512,1,EN,0
428328,0,997,2016-01-19,2018-10-12,151513,0,EN,0
580,0,1393,2014-12-16,2018-10-09,151514,0,EN,0
46121,0,875,2016-05-20,2018-10-12,151515,0,EN,0
63325,0,1505,2014-08-26,2018-10-09,151516,0,EN,0
18536,1,1029,2015-12-13,2018-10-07,151517,0,TR,1
2254,1,3260,2009-11-08,2018-10-12,151518,0,EN,0
11510,0,1961,2013-05-28,2018-10-10,151519,0,EN,1
10884,1,2175,2012-10-28,2018-10-12,151520,0,EN,1
194,0,651,2016-12-17,2018-09-29,151521,0,EN,0
2396,1,2391,2012-02-18,2018-09-05,151522,0,EN,0
11709,0,2188,2012-10-15,2018-10-12,151523,0,EN,1
52835,0,2089,2013-01-21,2018-10-11,151524,0,EN,0
1247,1,3080,2010-04-20,2018-09-25,151525,0,EN,0
569,0,1473,2014-09-28,2018-10-10,151526,0,EN,0
40788,0,985,2016-01-31,2018-10-12,151527,0,EN,0
227,0,1588,2014-06-01,2018-10-06,151528,0,EN,0
3466,1,1757,2013-12-10,2018-10-02,151529,0,EN,0
13243,0,944,2016-03-12,2018-10-12,151530,0,EN,0
6095,0,1709,2013-12-17,2018-08-22,151531,0,EN,1
5998,0,417,2017-08-21,2018-10-12,151532,0,EN,1
29996,0,2446,2012-01-27,2018-10-08,151533,0,JA,0
703,1,724,2016-10-14,2018-10-08,151534,0,EN,0
1270,0,2009,2013-04-11,2018-10-11,151535,0,EN,0
3624,0,1233,2015-05-27,2018-10-11,151536,0,EN,1
19334,0,1345,2015-02-05,2018-10-12,151537,0,DE,0
22945,1,1613,2014-05-13,2018-10-12,151538,0,EN,1
48795,0,991,2016-01-25,2018-10-12,151539,0,FR,1
963,1,1987,2013-04-16,2018-09-24,151540,0,EN,0
284518,0,860,2016-06-04,2018-10-12,151541,0,EN,0
3621,0,1335,2015-02-15,2018-10-12,151542,0,EN,1
39722,0,1676,2014-02-25,2018-09-28,151543,0,FR,0
2299,1,262,2018-01-16,2018-10-05,151544,0,EN,1
309,0,385,2017-09-18,2018-10-08,151545,0,EN,0
167,0,188,2018-04-04,2018-10-09,151546,0,EN,1
1600,1,1907,2013-07-22,2018-10-11,151547,0,EN,0
2150,0,1812,2013-07-13,2018-06-29,151548,1,EN,0
1677,1,1358,2015-01-18,2018-10-07,151549,0,EN,1
995478,0,1562,2014-07-03,2018-10-12,151550,0,EN,0
6074,0,1278,2015-04-13,2018-10-12,151551,0,KO,1
62,0,252,2017-10-05,2018-06-14,151552,1,EN,0
2934,1,1578,2014-03-14,2018-07-09,151553,1,EN,0
1145,1,795,2016-08-07,2018-10-11,151554,0,EN,1
15299,0,1735,2013-12-29,2018-09-29,151555,0,FI,1
6568,0,1483,2014-09-19,2018-10-11,151556,0,EN,1
3835,1,1175,2015-07-25,2018-10-12,151557,0,EN,1
30545569,1,2306,2012-06-19,2018-10-12,151558,0,ES,0
4273,0,413,2017-08-10,2018-09-27,151559,0,EN,1
1271,1,1120,2015-09-18,2018-10-12,151560,0,EN,1
3642,0,1155,2015-08-13,2018-10-11,151561,0,RU,0
2004,0,453,2017-07-16,2018-10-12,151562,0,ES,0
6859,0,1663,2014-03-17,2018-10-05,151563,0,EN,1
837,0,1687,2014-02-23,2018-10-07,151564,0,EN,0
1783,0,1914,2013-07-15,2018-10-11,151565,0,ES,1
867,1,1634,2014-03-30,2018-09-19,151566,0,EN,0
3642,1,1539,2014-07-26,2018-10-12,151567,0,PT,1
16002,1,1460,2014-10-12,2018-10-11,151568,0,EN,1
5051,0,796,2016-08-07,2018-10-12,151569,0,EN,1
10393,1,2426,2012-02-11,2018-10-03,151570,0,EN,1
5007,0,227,2018-02-27,2018-10-12,151571,0,IT,1
1388,1,1169,2015-07-21,2018-10-02,151572,0,EN,0
13913,0,2283,2012-06-30,2018-09-30,151573,0,EN,0
5223,0,2216,2012-09-15,2018-10-10,151574,0,ES,1
242,1,479,2017-06-20,2018-10-12,151575,0,EN,0
660,0,1374,2014-12-31,2018-10-05,151576,0,EN,0
8696,1,2058,2013-02-22,2018-10-12,151577,0,EN,0
1672,0,1356,2015-01-19,2018-10-06,151578,0,ES,0
4016,1,269,2018-01-11,2018-10-07,151579,0,EN,1
2234,0,1726,2014-01-20,2018-10-12,151580,0,EN,0
961,0,2180,2012-10-22,2018-10-11,151581,0,EN,1
2686,1,1676,2014-03-11,2018-10-12,151582,0,EN,0
3758,1,1875,2013-08-21,2018-10-09,151583,0,EN,1
1143,0,1045,2015-11-20,2018-09-30,151584,0,EN,0
288,0,310,2017-11-05,2018-09-11,151585,0,EN,0
8983,0,1650,2014-04-03,2018-10-09,151586,0,EN,1
3531,1,1782,2013-11-04,2018-09-21,151587,0,EN,1
3660,0,1008,2015-12-29,2018-10-02,151588,0,EN,1
21019,1,1241,2015-05-19,2018-10-11,151589,0,RU,1
1711,0,524,2017-05-01,2018-10-07,151590,0,EN,0
27761,0,1473,2014-09-29,2018-10-11,151591,0,RU,1
178811,0,1195,2015-07-05,2018-10-12,151592,0,EN,0
1867028,0,2012,2013-04-09,2018-10-12,151593,0,EN,0
4636,1,613,2017-02-04,2018-10-10,151594,0,EN,1
403,0,617,2017-01-28,2018-10-07,151595,0,EN,0
563,1,2726,2011-04-16,2018-10-02,151596,0,EN,0
126654,1,1964,2013-05-26,2018-10-11,151597,0,EN,1
146,0,492,2017-06-05,2018-10-10,151598,0,EN,0
1253,0,304,2017-12-11,2018-10-11,151599,0,EN,0
2376,0,2274,2012-07-17,2018-10-08,151600,0,EN,0
9050,1,641,2017-01-09,2018-10-12,151601,0,EN,1
4377,1,1717,2014-01-29,2018-10-12,151602,0,EN,1
3522,0,1727,2014-01-14,2018-10-07,151603,0,EN,0
359,1,1496,2014-08-15,2018-09-19,151604,0,EN,0
34900,0,2235,2012-08-29,2018-10-12,151605,0,DE,0
1117,0,1800,2013-11-07,2018-10-12,151606,0,EN,0
5177,0,731,2016-10-11,2018-10-12,151607,0,ES,1
3607,0,2155,2012-08-01,2018-06-26,151608,1,ES,0
1993,1,1332,2015-02-16,2018-10-10,151609,0,EN,0
1107,0,726,2016-10-16,2018-10-12,151610,0,RU,0
7295,1,973,2016-02-12,2018-10-12,151611,0,EN,1
304,0,1428,2014-10-08,2018-09-05,151612,0,EN,0
58334,1,360,2017-10-17,2018-10-12,151613,0,EN,1
13986,0,995,2016-01-21,2018-10-12,151614,0,EN,1
2469,0,1561,2014-07-03,2018-10-11,151615,0,EN,0
351,0,1702,2014-01-07,2018-09-05,151616,0,EN,0
4172,0,2079,2013-01-28,2018-10-08,151617,0,SV,1
2374,0,2261,2012-07-25,2018-10-03,151618,0,EN,1
11854,0,569,2017-03-22,2018-10-12,151619,0,EN,1
7200,0,2587,2011-08-05,2018-09-04,151620,0,EN,0
729,1,2425,2012-02-14,2018-10-05,151621,0,EN,0
144323,0,2159,2012-11-13,2018-10-12,151622,0,RU,0
11544,0,784,2016-08-17,2018-10-10,151623,0,IT,1
2689,0,1891,2013-08-08,2018-10-12,151624,0,EN,1
3357,1,903,2016-03-20,2018-09-09,151625,0,EN,1
14083,0,271,2017-12-15,2018-09-12,151626,0,EN,1
506,1,3683,2008-08-23,2018-09-23,151627,0,EN,0
6094,0,218,2018-03-08,2018-10-12,151628,0,JA,1
1028,0,361,2017-10-16,2018-10-12,151629,0,EN,0
1351,0,2203,2012-09-30,2018-10-12,151630,0,EN,0
5633,0,533,2017-04-26,2018-10-11,151631,0,TR,1
78743,0,1204,2015-06-26,2018-10-12,151632,0,EN,1
6681,1,2071,2013-02-09,2018-10-12,151633,0,EN,1
4044,0,1198,2015-07-02,2018-10-12,151634,0,ES,1
5422,1,1532,2014-08-02,2018-10-12,151635,0,ES,1
1656,0,2680,2011-06-09,2018-10-10,151636,0,EN,0
765,0,687,2016-11-12,2018-09-30,151637,0,EN,0
5851,0,1699,2014-02-14,2018-10-10,151638,0,JA,0
2343,0,2243,2012-08-15,2018-10-06,151639,0,EN,0
4780,0,1103,2015-09-21,2018-09-28,151640,0,EN,0
32050,1,846,2016-06-18,2018-10-12,151641,0,EN,1
1593,0,1013,2016-01-03,2018-10-12,151642,0,FR,0
29724,1,2213,2012-09-17,2018-10-09,151643,0,FI,0
3460,0,1724,2014-01-14,2018-10-04,151644,0,PT,0
14416,1,1791,2013-11-16,2018-10-12,151645,0,DE,0
3731,1,1741,2013-08-14,2018-05-21,151646,1,EN,0
3730,1,1314,2015-03-07,2018-10-11,151647,0,EN,1
1183,0,1430,2014-06-29,2018-05-29,151648,1,OTHER,0
135,0,1319,2015-01-28,2018-09-08,151649,0,EN,0
10782,1,1539,2014-07-10,2018-09-26,151650,0,EN,1
14522,0,2934,2010-09-27,2018-10-09,151651,0,DE,0
6223,0,2114,2012-12-28,2018-10-12,151652,0,EN,1
19641,0,1275,2015-04-11,2018-10-07,151653,0,FR,1
135981,0,1764,2013-12-13,2018-10-12,151654,0,DE,0
41069,0,740,2016-10-01,2018-10-11,151655,0,RU,1
272436,1,1211,2015-06-19,2018-10-12,151656,0,EN,0
21852,1,1867,2013-08-31,2018-10-11,151657,0,EN,0
20169,1,2041,2013-03-11,2018-10-12,151658,0,EN,1
22464,0,1024,2015-12-23,2018-10-12,151659,0,TH,1
242,0,3095,2010-02-25,2018-08-17,151660,0,EN,0
2192,1,469,2017-06-25,2018-10-07,151661,0,EN,1
896,1,821,2016-06-21,2018-09-20,151662,0,FR,0
6403,0,1764,2013-11-22,2018-09-21,151663,0,DE,0
1061,0,2145,2012-11-23,2018-10-08,151664,0,FI,0
69689,0,2071,2013-02-09,2018-10-12,151665,0,FI,1
6266,0,1063,2015-11-09,2018-10-07,151666,0,FR,1
2218,1,656,2016-12-19,2018-10-06,151667,0,EN,1
6656,1,513,2017-05-16,2018-10-11,151668,0,EN,1
5546,1,1269,2015-04-22,2018-10-12,151669,0,EN,1
6799,0,3637,2008-10-09,2018-09-24,151670,0,EN,0
172204,0,2053,2013-02-27,2018-10-12,151671,0,FI,1
514,1,457,2017-06-01,2018-09-01,151672,0,EN,0
2574,1,959,2016-02-26,2018-10-12,151673,0,EN,1
1926,0,1630,2014-04-18,2018-10-04,151674,0,FI,0
18974,0,538,2017-04-22,2018-10-12,151675,0,EN,1
3869750,0,2344,2012-05-12,2018-10-12,151676,0,NL,0
1640,0,1876,2013-08-21,2018-10-10,151677,0,EN,0
3974,0,2026,2013-03-14,2018-09-30,151678,0,EN,0
5242,1,1353,2015-01-23,2018-10-07,151679,0,EN,1
2298,1,1362,2015-01-14,2018-10-07,151680,0,EN,0
7995,1,833,2016-07-01,2018-10-12,151681,0,EN,1
5538,0,2108,2012-12-22,2018-09-30,151682,0,DE,0
718,1,718,2016-10-24,2018-10-12,151683,0,EN,0
